5.188585112751997741e-03
5.228497305927004568e-03
3.073238874476191818e-03
5.667531430852190688e-03
4.071043703851584539e-03
5.467970464977045530e-03
5.747355817202204342e-03
5.787268010377211169e-03
5.308321692277018222e-03
5.388146078627031876e-03
4.949111953701845756e-03
4.150868090201598193e-03
4.470165635601652809e-03
5.068848533226977260e-03
4.031131510676577712e-03
5.188585112751997741e-03
3.711833965276412073e-03
4.549990021951777486e-03
5.148672919576990914e-03
5.148672919576990914e-03
5.148672919576990914e-03
2.514468170025985216e-03
4.589902215126784313e-03
4.669726601476797967e-03
4.629814408301791140e-03
5.467970464977045530e-03
4.310516862901625501e-03
5.188585112751997741e-03
5.108760726401984087e-03
4.031131510676577712e-03
4.989024146876852583e-03
4.949111953701845756e-03
4.749550987826811621e-03
5.308321692277018222e-03
5.268409499102011395e-03
5.428058271802038703e-03
0.000000000000000000e+00
5.388146078627031876e-03
5.108760726401984087e-03
5.667531430852190688e-03
5.188585112751997741e-03
5.028936340051859410e-03
4.510077828776770659e-03
4.350429056076632328e-03
5.467970464977045530e-03
5.188585112751997741e-03
4.829375374176825275e-03
4.230692476551611847e-03
5.348233885452025049e-03
5.308321692277018222e-03
