9.209339453202953774e-01
9.209738575134703842e-01
9.188185990820195714e-01
9.214128916383955703e-01
9.198164039113949642e-01
9.212133306725204251e-01
9.214927160247455840e-01
9.215326282179205908e-01
9.210536818998203978e-01
9.211335062861704115e-01
9.206944721612452254e-01
9.198962282977449778e-01
9.202155258431450324e-01
9.208142087407703569e-01
9.197764917182199573e-01
9.209339453202953774e-01
9.194571941728197917e-01
9.202953502294951571e-01
9.208940331271203705e-01
9.208940331271203705e-01
9.208940331271203705e-01
9.182598283775693648e-01
9.203352624226701639e-01
9.204150868090201776e-01
9.203751746158451708e-01
9.212133306725204251e-01
9.200558770704450051e-01
9.209339453202953774e-01
9.208541209339453637e-01
9.197764917182199573e-01
9.207343843544202322e-01
9.206944721612452254e-01
9.204949111953701912e-01
9.210536818998203978e-01
9.210137697066453910e-01
9.211734184793454183e-01
9.157453602075433796e-01
9.211335062861704115e-01
9.208541209339453637e-01
9.214128916383955703e-01
9.209339453202953774e-01
9.207742965475952390e-01
9.202554380363201503e-01
9.200957892636200119e-01
9.212133306725204251e-01
9.209339453202953774e-01
9.205747355817202049e-01
9.199760526840949915e-01
9.210935940929954047e-01
9.210536818998203978e-01
